Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGL,339, ,001,"US LIT CW TO WWI","Milton, Paul",43,74.88,13,86,6,41,2,0,0,0,1,0,0,0,1,2,0,0,0,0,7,7,10,13,4,0
UBCO,2016,W,ENGL,339, ,OVERALL,"US LIT CW TO WWI"," ",43,74.88,13,86,6,41,2,0,0,0,1,0,0,0,1,2,0,0,0,0,7,7,10,13,4,0
UBCO,2016,W,ENGL,341, ,001,"GLBLZTN LIT CULT","Jefferess, David",18,69.83,16.92,84,7,17,1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,5,3,4,0,0
UBCO,2016,W,ENGL,341, ,OVERALL,"GLBLZTN LIT CULT"," ",18,69.83,16.92,84,7,17,1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,5,3,4,0,0
UBCO,2016,W,ENGL,342, ,001,"AUTO/BIO SURVEY","MacArthur, Janet",10,76.7,7.39,85,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,2,0
UBCO,2016,W,ENGL,342, ,OVERALL,"AUTO/BIO SURVEY"," ",10,76.7,7.39,85,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,2,0
UBCO,2016,W,ENGL,344,A,001,"MEDIEVAL STUDIES","Treschow, Michael",30,74,10.98,91,44,28,2,0,0,0,0,0,0,0,2,2,0,2,0,1,4,4,9,4,3,1
UBCO,2016,W,ENGL,344, ,OVERALL,"MEDIEVAL STUDIES"," ",30,74,10.98,91,44,28,2,0,0,0,0,0,0,0,2,2,0,2,0,1,4,4,9,4,3,1
UBCO,2016,W,ENGL,349,A,001,"17TH CENT STUDIE","Reeves, Margaret",21,79.48,9.89,92,50,21,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,5,8,1
UBCO,2016,W,ENGL,349, ,OVERALL,"17TH CENT STUDIE"," ",51,77.28,10.87,92,42,49,1,1,0,0,0,0,0,0,1,1,2,1,0,5,2,6,7,9,15,2
UBCO,2016,W,ENGL,349,B,001,"17TH CENT STUDIE","Reeves, Margaret",30,75.69,11.44,91,42,28,1,1,0,0,0,0,0,0,1,1,1,1,0,3,1,4,6,4,7,1
UBCO,2016,W,ENGL,349, ,OVERALL,"17TH CENT STUDIE"," ",51,77.28,10.87,92,42,49,1,1,0,0,0,0,0,0,1,1,2,1,0,5,2,6,7,9,15,2
UBCO,2016,W,ENGL,353, ,101,"SHKSP: LATER WKS","Lawrence, Sean Kevin",36,73.09,11.08,88,42,32,2,1,0,1,0,0,0,0,2,2,0,4,1,0,2,7,7,10,1,0
UBCO,2016,W,ENGL,353, ,OVERALL,"SHKSP: LATER WKS"," ",36,73.09,11.08,88,42,32,2,1,0,1,0,0,0,0,2,2,0,4,1,0,2,7,7,10,1,0
UBCO,2016,W,ENGL,376, ,001,"TV STUDIES","Keyes, Daniel",15,77.2,5.31,84,63,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6,5,0,0
UBCO,2016,W,ENGL,376, ,OVERALL,"TV STUDIES"," ",15,77.2,5.31,84,63,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6,5,0,0
UBCO,2016,W,ENGL,386, ,001,"STDS TATLANT MOD","Araujo, Anderson",34,73.47,10.74,86,28,33,1,0,0,0,0,0,1,0,0,1,0,0,3,4,4,4,7,9,2,0
UBCO,2016,W,ENGL,386, ,OVERALL,"STDS TATLANT MOD"," ",34,73.47,10.74,86,28,33,1,0,0,0,0,0,1,0,0,1,0,0,3,4,4,4,7,9,2,0
UBCO,2016,W,ENGL,387, ,101,"IND LIT: INT TRA","Hargreaves, Allison",26,76.96,10.03,90,39,24,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,6,12,1,1
UBCO,2016,W,ENGL,387, ,OVERALL,"IND LIT: INT TRA"," ",26,76.96,10.03,90,39,24,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,6,12,1,1
UBCO,2016,W,ENGL,388, ,001,"BYND ANTHROPOCEN","Garrard, Greg",29,75.85,9.92,88,45,26,1,2,0,0,0,0,0,0,1,1,0,1,1,2,2,2,6,10,2,0
UBCO,2016,W,ENGL,388, ,OVERALL,"BYND ANTHROPOCEN"," ",29,75.85,9.92,88,45,26,1,2,0,0,0,0,0,0,1,1,0,1,1,2,2,2,6,10,2,0
UBCO,2016,W,ENGL,397, ,001,"CNTMPY ENVIRO WR","Garrard, Greg",33,74.45,10.28,89,41,32,1,0,0,0,0,0,0,0,1,1,0,2,3,1,3,3,10,4,6,0
UBCO,2016,W,ENGL,397, ,OVERALL,"CNTMPY ENVIRO WR"," ",33,74.45,10.28,89,41,32,1,0,0,0,0,0,0,0,1,1,0,2,3,1,3,3,10,4,6,0
UBCO,2016,W,ENGL,427, ,001,"CH'CER EARL PTRY","Treschow, Michael",10,77.11,7.85,87,68,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0
UBCO,2016,W,ENGL,427, ,OVERALL,"CH'CER EARL PTRY"," ",10,77.11,7.85,87,68,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0
UBCO,2016,W,ENGL,433, ,001,"ENG NVL 18TH CTY","Lovesey, Oliver",23,77.57,9.2,92,51,23,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,4,8,3,1
UBCO,2016,W,ENGL,433, ,OVERALL,"ENG NVL 18TH CTY"," ",23,77.57,9.2,92,51,23,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,4,8,3,1
UBCO,2016,W,ENGL,456,A,001,"TPCS AUTO/BIOGRP","MacArthur, Janet",15,76.8,7.68,88,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,5,2,0
UBCO,2016,W,ENGL,456, ,OVERALL,"TPCS AUTO/BIOGRP"," ",15,76.8,7.68,88,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,5,2,0
UBCO,2016,W,ENGL,470,D,001,"CANADIAN STUDIES","Grekul, Lisa",7,84.57,9.69,94,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3
UBCO,2016,W,ENGL,470, ,OVERALL,"CANADIAN STUDIES"," ",7,84.57,9.69,94,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3
UBCO,2016,W,ENGL,473, ,001,"INDG LIT CANADA","Hargreaves, Allison",23,79.3,5.31,86,60,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,13,3,0
UBCO,2016,W,ENGL,473, ,OVERALL,"INDG LIT CANADA"," ",23,79.3,5.31,86,60,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,13,3,0
UBCO,2016,W,ENGL,477, ,001,"LIT & SCIE","Garrard, Greg",11,73.64,11.4,83,42,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0,0
UBCO,2016,W,ENGL,477, ,OVERALL,"LIT & SCIE"," ",11,73.64,11.4,83,42,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,4,0,0
UBCO,2016,W,ENGL,493,E,001,"TPCS POP CULTURE","Keyes, Daniel",6,75,6.84,83,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0
UBCO,2016,W,ENGL,493, ,OVERALL,"TPCS POP CULTURE"," ",26,80.24,10.42,95,50,25,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,3,7,7,3
UBCO,2016,W,ENGL,493,F,001,"TPCS POP CULTURE","Jacques, Melissa",20,81.89,10.94,95,50,19,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,6,7,3
UBCO,2016,W,ENGL,493, ,OVERALL,"TPCS POP CULTURE"," ",26,80.24,10.42,95,50,25,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,3,7,7,3
UBCO,2016,W,ENGL,499, ,001,"HONOURS ESSAY","Milton, Paul",5,87,3.08,90,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
UBCO,2016,W,ENGL,499, ,OVERALL,"HONOURS ESSAY"," ",5,87,3.08,90,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
UBCO,2016,W,ENGL,503, ,001,"PRTC PRF LS & RD","Jacques, Melissa",4,,,,,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,ENGL,503, ,OVERALL,"PRTC PRF LS & RD"," ",4,,,,,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
