Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGR,477, ,OVERALL,"MECH ENGR LAB"," ",88,94.92,2.07,98,89,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87
UBCO,2016,W,ENGR,478, ,001,"ALT ENRGY SYSTMS","Brinkerhoff, Joshua",67,80.7,7.91,95,59,66,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,7,10,18,14,9
UBCO,2016,W,ENGR,478, ,OVERALL,"ALT ENRGY SYSTMS"," ",67,80.7,7.91,95,59,66,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,7,10,18,14,9
UBCO,2016,W,ENGR,480, ,101,"MODERN CONTROL","Najjaran, Homayoun",33,77.1,20.5,100,3,30,1,1,0,1,1,0,0,0,0,1,1,1,5,2,1,3,2,0,2,13
UBCO,2016,W,ENGR,480, ,OVERALL,"MODERN CONTROL"," ",34,77.1,20.5,100,3,30,1,2,0,1,1,0,0,0,0,1,1,1,5,2,1,3,2,0,2,13
UBCO,2016,W,ENGR,481, ,201,"MECHATRONICS","Seethaler, Rudolf",39,75.84,10.87,96,57,37,0,2,0,0,0,0,0,0,0,0,0,4,1,5,2,5,6,4,6,4
UBCO,2016,W,ENGR,481, ,OVERALL,"MECHATRONICS"," ",39,75.84,10.87,96,57,37,0,2,0,0,0,0,0,0,0,0,0,4,1,5,2,5,6,4,6,4
UBCO,2016,W,ENGR,482, ,001,"BIOMEDICALENGRGI","Mohammadi, Hadi",17,82.18,4,88,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,7,0
UBCO,2016,W,ENGR,482, ,OVERALL,"BIOMEDICALENGRGI"," ",17,82.18,4,88,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,7,0
UBCO,2016,W,ENGR,484, ,101,"HEAT MASS TRNSFR","Li, Ri",50,76.8,12.67,99,52,50,0,0,0,0,0,0,0,0,0,0,2,5,2,5,3,5,4,8,5,11
UBCO,2016,W,ENGR,484, ,OVERALL,"HEAT MASS TRNSFR"," ",50,76.8,12.67,99,52,50,0,0,0,0,0,0,0,0,0,0,2,5,2,5,3,5,4,8,5,11
UBCO,2016,W,ENGR,485, ,201,"HEAT VENT AND AC","Yan, Yu",64,81.35,9.6,97,61,63,0,1,0,0,0,0,0,0,0,0,0,0,3,5,3,8,7,9,14,14
UBCO,2016,W,ENGR,485, ,OVERALL,"HEAT VENT AND AC"," ",64,81.35,9.6,97,61,63,0,1,0,0,0,0,0,0,0,0,0,0,3,5,3,8,7,9,14,14
UBCO,2016,W,ENGR,487, ,201,"DIGITAL CONTROL","Cao, Yang",32,76.07,12.56,95,43,29,1,1,0,1,0,0,0,0,1,1,0,2,2,3,2,3,2,7,3,5
UBCO,2016,W,ENGR,487, ,OVERALL,"DIGITAL CONTROL"," ",32,76.07,12.56,95,43,29,1,1,0,1,0,0,0,0,1,1,0,2,2,3,2,3,2,7,3,5
UBCO,2016,W,ENGR,489, ,101,"OPTMZ DSN EXPMTS","Sadeghzadeh Milani, Abbas",32,81.25,6.17,98,65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,17,3,3
UBCO,2016,W,ENGR,489, ,OVERALL,"OPTMZ DSN EXPMTS"," ",32,81.25,6.17,98,65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,17,3,3
UBCO,2016,W,ENGR,490, ,101,"FLUID MACHINERY","Yan, Yu",53,83.45,12.21,100,42,52,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4,4,8,8,7,18
UBCO,2016,W,ENGR,490, ,OVERALL,"FLUID MACHINERY"," ",53,83.45,12.21,100,42,52,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4,4,8,8,7,18
UBCO,2016,W,ENGR,499, ,001,"CAPSTN DSGN PROJ","Tannant, Dwayne;Weyand, Sabine;Yan, Yu",191,86.54,4.97,98,76,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,73,49
UBCO,2016,W,ENGR,499, ,OVERALL,"CAPSTN DSGN PROJ"," ",191,86.54,4.97,98,76,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,73,49
UBCO,2016,W,ENGR,502, ,101,"TECHNCL COMM","Weyand, Sabine",19,,,,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBCO,2016,W,ENGR,502, ,OVERALL,"TECHNCL COMM"," ",19,,,,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
